Pop;Best
[6797.436042425919, 6736.018719746788, 6933.854155319413, 6853.365244861222, 6797.086271505131, 6772.879883984611, 6789.427205215254, 6925.799172715897, 6783.342338576806, 6973.0309991762115, 6851.025695538413, 6756.875914660377, 6771.688702394987, 6779.648626001626, 6964.256753190601, 6771.0068600875065, 6929.736722962158, 6806.575614491194, 6916.529294967887, 6612.168410367636, 6771.816618392419, 6820.552315588492, 7024.678061355038, 6738.57907784965, 6787.176540165516, 6737.676732387312, 6818.689460241029, 6898.425910314205, 6798.133362752822, 6876.165486856514, 6869.020432026135, 6917.202964213937, 6706.875667916362, 6790.340413701779, 6812.236652623053, 6859.921459263007, 6788.884899218478, 6852.489025803405, 6866.317310747157, 6767.816642048323, 6838.171540330179, 6861.075382519695, 7094.183845163803, 6668.6331003328305, 6888.239511157905, 6824.803874444928, 6774.161578361139, 6849.042541200351, 6792.848050985091, 6780.005028482478];6612.168410367636
[6929.736722962158, 6925.799172715897, 6917.202964213937, 6916.529294967887, 6898.425910314205, 6888.239511157905, 6876.165486856514, 6869.020432026135, 6866.317310747157, 6861.075382519695, 6859.921459263007, 6853.365244861222, 6852.489025803405, 6851.025695538413, 6849.042541200351, 6838.171540330179, 6824.803874444928, 6820.552315588492, 6818.689460241029, 6812.236652623053, 6806.575614491194, 6798.133362752822, 6797.436042425919, 6797.086271505131, 6792.848050985091, 6790.340413701779, 6789.427205215254, 6788.884899218478, 6787.176540165516, 6783.342338576806, 6780.005028482478, 6779.648626001626, 6774.161578361139, 6772.879883984611, 6771.816618392419, 6771.688702394987, 6771.0068600875065, 6767.816642048323, 6756.875914660377, 6738.57907784965, 6737.676732387312, 6736.018719746788, 6706.875667916362, 6668.6331003328305, 6612.168410367636, 6594.649831185799, 6669.022481312514, 6674.659815978705, 6696.413552218165, 6701.8517654521875];6594.649831185799
[6888.239511157905, 6876.165486856514, 6869.020432026135, 6866.317310747157, 6861.075382519695, 6859.921459263007, 6853.365244861222, 6852.489025803405, 6851.025695538413, 6849.042541200351, 6838.171540330179, 6824.803874444928, 6820.552315588492, 6818.689460241029, 6812.236652623053, 6806.575614491194, 6798.133362752822, 6797.436042425919, 6797.086271505131, 6792.848050985091, 6790.340413701779, 6789.427205215254, 6788.884899218478, 6787.176540165516, 6783.342338576806, 6780.005028482478, 6779.648626001626, 6774.161578361139, 6772.879883984611, 6771.816618392419, 6771.688702394987, 6771.0068600875065, 6767.816642048323, 6756.875914660377, 6738.57907784965, 6737.676732387312, 6736.018719746788, 6706.875667916362, 6701.8517654521875, 6696.413552218165, 6674.659815978705, 6669.022481312514, 6668.6331003328305, 6612.168410367636, 6594.649831185799, 6512.089633370893, 6587.952244123259, 6594.141235743191, 6613.851478420387, 6634.649826645595];6512.089633370893
[6859.921459263007, 6853.365244861222, 6852.489025803405, 6851.025695538413, 6849.042541200351, 6838.171540330179, 6824.803874444928, 6820.552315588492, 6818.689460241029, 6812.236652623053, 6806.575614491194, 6798.133362752822, 6797.436042425919, 6797.086271505131, 6792.848050985091, 6790.340413701779, 6789.427205215254, 6788.884899218478, 6787.176540165516, 6783.342338576806, 6780.005028482478, 6779.648626001626, 6774.161578361139, 6772.879883984611, 6771.816618392419, 6771.688702394987, 6771.0068600875065, 6767.816642048323, 6756.875914660377, 6738.57907784965, 6737.676732387312, 6736.018719746788, 6706.875667916362, 6701.8517654521875, 6696.413552218165, 6674.659815978705, 6669.022481312514, 6668.6331003328305, 6634.649826645595, 6613.851478420387, 6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6512.089633370893, 6519.4125163145, 6526.397651880519, 6581.848082289781, 6587.952244123259, 6587.952244123259];6512.089633370893
[6838.171540330179, 6824.803874444928, 6820.552315588492, 6818.689460241029, 6812.236652623053, 6806.575614491194, 6798.133362752822, 6797.436042425919, 6797.086271505131, 6792.848050985091, 6790.340413701779, 6789.427205215254, 6788.884899218478, 6787.176540165516, 6783.342338576806, 6780.005028482478, 6779.648626001626, 6774.161578361139, 6772.879883984611, 6771.816618392419, 6771.688702394987, 6771.0068600875065, 6767.816642048323, 6756.875914660377, 6738.57907784965, 6737.676732387312, 6736.018719746788, 6706.875667916362, 6701.8517654521875, 6696.413552218165, 6674.659815978705, 6669.022481312514, 6668.6331003328305, 6634.649826645595, 6613.851478420387, 6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6587.952244123259, 6587.952244123259, 6581.848082289781, 6526.397651880519, 6519.4125163145, 6512.089633370893, 6440.357476603122, 6539.556839980923, 6543.404265138585, 6555.888648503705, 6560.162694325506];6440.357476603122
[6806.575614491194, 6798.133362752822, 6797.436042425919, 6797.086271505131, 6792.848050985091, 6790.340413701779, 6789.427205215254, 6788.884899218478, 6787.176540165516, 6783.342338576806, 6780.005028482478, 6779.648626001626, 6774.161578361139, 6772.879883984611, 6771.816618392419, 6771.688702394987, 6771.0068600875065, 6767.816642048323, 6756.875914660377, 6738.57907784965, 6737.676732387312, 6736.018719746788, 6706.875667916362, 6701.8517654521875, 6696.413552218165, 6674.659815978705, 6669.022481312514, 6668.6331003328305, 6634.649826645595, 6613.851478420387, 6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6587.952244123259, 6587.952244123259, 6581.848082289781, 6560.162694325506, 6555.888648503705, 6543.404265138585, 6539.556839980923, 6526.397651880519, 6519.4125163145, 6512.089633370893, 6440.357476603122, 6392.837426546974, 6444.79857556081, 6452.257463788792, 6497.525084286162, 6511.662534231784];6392.837426546974
[6790.340413701779, 6789.427205215254, 6788.884899218478, 6787.176540165516, 6783.342338576806, 6780.005028482478, 6779.648626001626, 6774.161578361139, 6772.879883984611, 6771.816618392419, 6771.688702394987, 6771.0068600875065, 6767.816642048323, 6756.875914660377, 6738.57907784965, 6737.676732387312, 6736.018719746788, 6706.875667916362, 6701.8517654521875, 6696.413552218165, 6674.659815978705, 6669.022481312514, 6668.6331003328305, 6634.649826645595, 6613.851478420387, 6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6587.952244123259, 6587.952244123259, 6581.848082289781, 6560.162694325506, 6555.888648503705, 6543.404265138585, 6539.556839980923, 6526.397651880519, 6519.4125163145, 6512.089633370893, 6511.662534231784, 6497.525084286162, 6452.257463788792, 6444.79857556081, 6440.357476603122, 6392.837426546974, 6399.252168528399, 6424.10071778181, 6437.770076782019, 6438.383833579383, 6460.6679645253935];6392.837426546974
[6780.005028482478, 6779.648626001626, 6774.161578361139, 6772.879883984611, 6771.816618392419, 6771.688702394987, 6771.0068600875065, 6767.816642048323, 6756.875914660377, 6738.57907784965, 6737.676732387312, 6736.018719746788, 6706.875667916362, 6701.8517654521875, 6696.413552218165, 6674.659815978705, 6669.022481312514, 6668.6331003328305, 6634.649826645595, 6613.851478420387, 6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6587.952244123259, 6587.952244123259, 6581.848082289781, 6560.162694325506, 6555.888648503705, 6543.404265138585, 6539.556839980923, 6526.397651880519, 6519.4125163145, 6512.089633370893, 6511.662534231784, 6497.525084286162, 6460.6679645253935, 6452.257463788792, 6444.79857556081, 6440.357476603122, 6438.383833579383, 6437.770076782019, 6424.10071778181, 6399.252168528399, 6392.837426546974, 6392.388456439273, 6397.628503255209, 6403.8563438614965, 6407.753567300608, 6412.0227703458095];6392.388456439273
[6771.688702394987, 6771.0068600875065, 6767.816642048323, 6756.875914660377, 6738.57907784965, 6737.676732387312, 6736.018719746788, 6706.875667916362, 6701.8517654521875, 6696.413552218165, 6674.659815978705, 6669.022481312514, 6668.6331003328305, 6634.649826645595, 6613.851478420387, 6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6587.952244123259, 6587.952244123259, 6581.848082289781, 6560.162694325506, 6555.888648503705, 6543.404265138585, 6539.556839980923, 6526.397651880519, 6519.4125163145, 6512.089633370893, 6511.662534231784, 6497.525084286162, 6460.6679645253935, 6452.257463788792, 6444.79857556081, 6440.357476603122, 6438.383833579383, 6437.770076782019, 6424.10071778181, 6412.0227703458095, 6407.753567300608, 6403.8563438614965, 6399.252168528399, 6397.628503255209, 6392.837426546974, 6392.388456439273, 6349.771135486442, 6367.325344840234, 6370.977448156178, 6374.0578432338825, 6383.28510237719];6349.771135486442
[6737.676732387312, 6736.018719746788, 6706.875667916362, 6701.8517654521875, 6696.413552218165, 6674.659815978705, 6669.022481312514, 6668.6331003328305, 6634.649826645595, 6613.851478420387, 6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6587.952244123259, 6587.952244123259, 6581.848082289781, 6560.162694325506, 6555.888648503705, 6543.404265138585, 6539.556839980923, 6526.397651880519, 6519.4125163145, 6512.089633370893, 6511.662534231784, 6497.525084286162, 6460.6679645253935, 6452.257463788792, 6444.79857556081, 6440.357476603122, 6438.383833579383, 6437.770076782019, 6424.10071778181, 6412.0227703458095, 6407.753567300608, 6403.8563438614965, 6399.252168528399, 6397.628503255209, 6392.837426546974, 6392.388456439273, 6383.28510237719, 6374.0578432338825, 6370.977448156178, 6367.325344840234, 6349.771135486442, 6350.055682753298, 6350.387929024119, 6370.822275485471, 6378.471446143801, 6388.220605796103];6349.771135486442
[6674.659815978705, 6669.022481312514, 6668.6331003328305, 6634.649826645595, 6613.851478420387, 6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6587.952244123259, 6587.952244123259, 6581.848082289781, 6560.162694325506, 6555.888648503705, 6543.404265138585, 6539.556839980923, 6526.397651880519, 6519.4125163145, 6512.089633370893, 6511.662534231784, 6497.525084286162, 6460.6679645253935, 6452.257463788792, 6444.79857556081, 6440.357476603122, 6438.383833579383, 6437.770076782019, 6424.10071778181, 6412.0227703458095, 6407.753567300608, 6403.8563438614965, 6399.252168528399, 6397.628503255209, 6392.837426546974, 6392.388456439273, 6388.220605796103, 6383.28510237719, 6378.471446143801, 6374.0578432338825, 6370.977448156178, 6370.822275485471, 6367.325344840234, 6350.387929024119, 6350.055682753298, 6349.771135486442, 6281.0175848173185, 6323.304268700145, 6335.459379707007, 6345.489373918876, 6349.343305879888];6281.0175848173185
[6612.168410367636, 6594.649831185799, 6594.141235743191, 6587.952244123259, 6587.952244123259, 6587.952244123259, 6581.848082289781, 6560.162694325506, 6555.888648503705, 6543.404265138585, 6539.556839980923, 6526.397651880519, 6519.4125163145, 6512.089633370893, 6511.662534231784, 6497.525084286162, 6460.6679645253935, 6452.257463788792, 6444.79857556081, 6440.357476603122, 6438.383833579383, 6437.770076782019, 6424.10071778181, 6412.0227703458095, 6407.753567300608, 6403.8563438614965, 6399.252168528399, 6397.628503255209, 6392.837426546974, 6392.388456439273, 6388.220605796103, 6383.28510237719, 6378.471446143801, 6374.0578432338825, 6370.977448156178, 6370.822275485471, 6367.325344840234, 6350.387929024119, 6350.055682753298, 6349.771135486442, 6349.343305879888, 6345.489373918876, 6335.459379707007, 6323.304268700145, 6281.0175848173185, 6268.874400090151, 6283.586055227972, 6307.748400089955, 6322.975530171996, 6334.201938513232];6268.874400090151
