Pop;Best
[5945.135789757851, 5832.162952767989, 5911.932854900316, 5962.46202469176, 5878.248190496493, 5754.703415860454, 5793.178148255622, 5892.421974340244, 6004.293978736531, 5974.797485513157, 5744.677659641317, 5934.128494662631, 5817.123153719038, 5715.918574526811, 5923.540232304575, 5928.934194166188, 5869.288657363851, 5872.919397184421, 5831.237438875152, 5844.490705550809, 5924.782569670537, 5828.14850378048, 5790.650524257178, 6071.064854155353, 5865.698024184326, 5748.365305547878, 5838.159282601214, 5839.474580938319, 5713.24484429557, 5918.0059489411415, 5800.901739869867, 5806.169818982402, 5983.191491500609, 5767.025245229235, 5931.8009427698125, 5787.911883677579, 5957.730780216785, 5935.982340597307, 5917.655619337047, 5970.1222021713365, 5879.201044321473, 5864.796556043517, 5826.672501418206, 5888.670623998312, 5805.071192797697, 5857.371322448157, 5776.163697122929, 5918.557631601206, 6066.256474342632, 5810.218057110071];5713.24484429557
[5970.1222021713365, 5962.46202469176, 5957.730780216785, 5945.135789757851, 5935.982340597307, 5934.128494662631, 5931.8009427698125, 5928.934194166188, 5924.782569670537, 5923.540232304575, 5918.557631601206, 5918.0059489411415, 5917.655619337047, 5911.932854900316, 5892.421974340244, 5888.670623998312, 5879.201044321473, 5878.248190496493, 5872.919397184421, 5869.288657363851, 5865.698024184326, 5864.796556043517, 5857.371322448157, 5844.490705550809, 5839.474580938319, 5838.159282601214, 5832.162952767989, 5831.237438875152, 5828.14850378048, 5826.672501418206, 5817.123153719038, 5810.218057110071, 5806.169818982402, 5805.071192797697, 5800.901739869867, 5793.178148255622, 5790.650524257178, 5787.911883677579, 5776.163697122929, 5767.025245229235, 5754.703415860454, 5748.365305547878, 5744.677659641317, 5715.918574526811, 5713.24484429557, 5661.600337758779, 5723.677772342813, 5741.474836857278, 5744.545096778171, 5750.424681932065];5661.600337758779
[5934.128494662631, 5931.8009427698125, 5928.934194166188, 5924.782569670537, 5923.540232304575, 5918.557631601206, 5918.0059489411415, 5917.655619337047, 5911.932854900316, 5892.421974340244, 5888.670623998312, 5879.201044321473, 5878.248190496493, 5872.919397184421, 5869.288657363851, 5865.698024184326, 5864.796556043517, 5857.371322448157, 5844.490705550809, 5839.474580938319, 5838.159282601214, 5832.162952767989, 5831.237438875152, 5828.14850378048, 5826.672501418206, 5817.123153719038, 5810.218057110071, 5806.169818982402, 5805.071192797697, 5800.901739869867, 5793.178148255622, 5790.650524257178, 5787.911883677579, 5776.163697122929, 5767.025245229235, 5754.703415860454, 5750.424681932065, 5748.365305547878, 5744.677659641317, 5744.545096778171, 5741.474836857278, 5723.677772342813, 5715.918574526811, 5713.24484429557, 5661.600337758779, 5629.525446868653, 5654.446230423336, 5687.336102812273, 5696.351559561263, 5700.42553686812];5629.525446868653
[5918.557631601206, 5918.0059489411415, 5917.655619337047, 5911.932854900316, 5892.421974340244, 5888.670623998312, 5879.201044321473, 5878.248190496493, 5872.919397184421, 5869.288657363851, 5865.698024184326, 5864.796556043517, 5857.371322448157, 5844.490705550809, 5839.474580938319, 5838.159282601214, 5832.162952767989, 5831.237438875152, 5828.14850378048, 5826.672501418206, 5817.123153719038, 5810.218057110071, 5806.169818982402, 5805.071192797697, 5800.901739869867, 5793.178148255622, 5790.650524257178, 5787.911883677579, 5776.163697122929, 5767.025245229235, 5754.703415860454, 5750.424681932065, 5748.365305547878, 5744.677659641317, 5744.545096778171, 5741.474836857278, 5723.677772342813, 5715.918574526811, 5713.24484429557, 5700.42553686812, 5696.351559561263, 5687.336102812273, 5661.600337758779, 5654.446230423336, 5629.525446868653, 5576.963281402039, 5621.096180669001, 5623.524985123701, 5627.975246611922, 5629.525446868653];5576.963281402039
[5888.670623998312, 5879.201044321473, 5878.248190496493, 5872.919397184421, 5869.288657363851, 5865.698024184326, 5864.796556043517, 5857.371322448157, 5844.490705550809, 5839.474580938319, 5838.159282601214, 5832.162952767989, 5831.237438875152, 5828.14850378048, 5826.672501418206, 5817.123153719038, 5810.218057110071, 5806.169818982402, 5805.071192797697, 5800.901739869867, 5793.178148255622, 5790.650524257178, 5787.911883677579, 5776.163697122929, 5767.025245229235, 5754.703415860454, 5750.424681932065, 5748.365305547878, 5744.677659641317, 5744.545096778171, 5741.474836857278, 5723.677772342813, 5715.918574526811, 5713.24484429557, 5700.42553686812, 5696.351559561263, 5687.336102812273, 5661.600337758779, 5654.446230423336, 5629.525446868653, 5629.525446868653, 5627.975246611922, 5623.524985123701, 5621.096180669001, 5576.963281402039, 5569.041286336895, 5577.958029544209, 5607.91162725778, 5612.2935915159915, 5614.034559930273];5569.041286336895
[5865.698024184326, 5864.796556043517, 5857.371322448157, 5844.490705550809, 5839.474580938319, 5838.159282601214, 5832.162952767989, 5831.237438875152, 5828.14850378048, 5826.672501418206, 5817.123153719038, 5810.218057110071, 5806.169818982402, 5805.071192797697, 5800.901739869867, 5793.178148255622, 5790.650524257178, 5787.911883677579, 5776.163697122929, 5767.025245229235, 5754.703415860454, 5750.424681932065, 5748.365305547878, 5744.677659641317, 5744.545096778171, 5741.474836857278, 5723.677772342813, 5715.918574526811, 5713.24484429557, 5700.42553686812, 5696.351559561263, 5687.336102812273, 5661.600337758779, 5654.446230423336, 5629.525446868653, 5629.525446868653, 5627.975246611922, 5623.524985123701, 5621.096180669001, 5614.034559930273, 5612.2935915159915, 5607.91162725778, 5577.958029544209, 5576.963281402039, 5569.041286336895, 5517.1073060308, 5518.099334367972, 5529.517724837071, 5533.228944879448, 5577.385706408844];5517.1073060308
[5838.159282601214, 5832.162952767989, 5831.237438875152, 5828.14850378048, 5826.672501418206, 5817.123153719038, 5810.218057110071, 5806.169818982402, 5805.071192797697, 5800.901739869867, 5793.178148255622, 5790.650524257178, 5787.911883677579, 5776.163697122929, 5767.025245229235, 5754.703415860454, 5750.424681932065, 5748.365305547878, 5744.677659641317, 5744.545096778171, 5741.474836857278, 5723.677772342813, 5715.918574526811, 5713.24484429557, 5700.42553686812, 5696.351559561263, 5687.336102812273, 5661.600337758779, 5654.446230423336, 5629.525446868653, 5629.525446868653, 5627.975246611922, 5623.524985123701, 5621.096180669001, 5614.034559930273, 5612.2935915159915, 5607.91162725778, 5577.958029544209, 5577.385706408844, 5576.963281402039, 5569.041286336895, 5533.228944879448, 5529.517724837071, 5518.099334367972, 5517.1073060308, 5509.980848606929, 5572.749395019628, 5575.306706618268, 5588.45479647174, 5597.309086045539];5509.980848606929
[5817.123153719038, 5810.218057110071, 5806.169818982402, 5805.071192797697, 5800.901739869867, 5793.178148255622, 5790.650524257178, 5787.911883677579, 5776.163697122929, 5767.025245229235, 5754.703415860454, 5750.424681932065, 5748.365305547878, 5744.677659641317, 5744.545096778171, 5741.474836857278, 5723.677772342813, 5715.918574526811, 5713.24484429557, 5700.42553686812, 5696.351559561263, 5687.336102812273, 5661.600337758779, 5654.446230423336, 5629.525446868653, 5629.525446868653, 5627.975246611922, 5623.524985123701, 5621.096180669001, 5614.034559930273, 5612.2935915159915, 5607.91162725778, 5597.309086045539, 5588.45479647174, 5577.958029544209, 5577.385706408844, 5576.963281402039, 5575.306706618268, 5572.749395019628, 5569.041286336895, 5533.228944879448, 5529.517724837071, 5518.099334367972, 5517.1073060308, 5509.980848606929, 5518.823837317652, 5529.517724837071, 5529.517724837071, 5537.881768636589, 5551.196385263755];5509.980848606929
[5793.178148255622, 5790.650524257178, 5787.911883677579, 5776.163697122929, 5767.025245229235, 5754.703415860454, 5750.424681932065, 5748.365305547878, 5744.677659641317, 5744.545096778171, 5741.474836857278, 5723.677772342813, 5715.918574526811, 5713.24484429557, 5700.42553686812, 5696.351559561263, 5687.336102812273, 5661.600337758779, 5654.446230423336, 5629.525446868653, 5629.525446868653, 5627.975246611922, 5623.524985123701, 5621.096180669001, 5614.034559930273, 5612.2935915159915, 5607.91162725778, 5597.309086045539, 5588.45479647174, 5577.958029544209, 5577.385706408844, 5576.963281402039, 5575.306706618268, 5572.749395019628, 5569.041286336895, 5551.196385263755, 5537.881768636589, 5533.228944879448, 5529.517724837071, 5529.517724837071, 5529.517724837071, 5518.823837317652, 5518.099334367972, 5517.1073060308, 5509.980848606929, 5417.886793739386, 5430.455171849591, 5464.240751413866, 5482.628713242698, 5507.2522636365775];5417.886793739386
[5754.703415860454, 5750.424681932065, 5748.365305547878, 5744.677659641317, 5744.545096778171, 5741.474836857278, 5723.677772342813, 5715.918574526811, 5713.24484429557, 5700.42553686812, 5696.351559561263, 5687.336102812273, 5661.600337758779, 5654.446230423336, 5629.525446868653, 5629.525446868653, 5627.975246611922, 5623.524985123701, 5621.096180669001, 5614.034559930273, 5612.2935915159915, 5607.91162725778, 5597.309086045539, 5588.45479647174, 5577.958029544209, 5577.385706408844, 5576.963281402039, 5575.306706618268, 5572.749395019628, 5569.041286336895, 5551.196385263755, 5537.881768636589, 5533.228944879448, 5529.517724837071, 5529.517724837071, 5529.517724837071, 5518.823837317652, 5518.099334367972, 5517.1073060308, 5509.980848606929, 5507.2522636365775, 5482.628713242698, 5464.240751413866, 5430.455171849591, 5417.886793739386, 5421.770171420468, 5423.089983559486, 5455.4144844569855, 5470.96317035379, 5472.453157889334];5417.886793739386
