Pop;Best
[3950.2404516763127, 3779.4026752472028, 3899.9527640279025, 3898.4627214476013, 3868.1949563856733, 3881.9752322605445, 3772.6364313195763, 3950.6959668941795, 3899.061875150774, 3964.923105182917, 3909.092601767764, 3885.2594064276345, 3761.149978541408, 3944.851600167348, 3955.4174658055103, 3837.3262915935447, 3938.6381161882905, 3924.53714889571, 3904.858758512145, 3794.528212428352, 3900.0132114287057, 3923.2712140221533, 3782.397003515369, 3897.746266014036, 3916.8392384371245, 3825.9691919001393, 3855.452735508736, 3859.416990676692, 3878.7356828675497, 3989.6816160375565, 3779.6187016529498, 3845.5006911776095, 3983.42330810824, 3826.9581759054245, 3865.202263161683, 3882.1027157955273, 3894.1364836835974, 3898.8238993269574, 3880.4767832081516, 3945.652483748957, 3682.849750172843, 3932.008198340512, 3852.0304556623364, 3845.7479652580673, 3989.0186406049825, 3882.2608428340563, 3926.725841355277, 3979.6416731208274, 3841.2059666829373, 3844.1259592995275];3682.849750172843
[3955.4174658055103, 3950.6959668941795, 3950.2404516763127, 3945.652483748957, 3944.851600167348, 3938.6381161882905, 3932.008198340512, 3926.725841355277, 3924.53714889571, 3923.2712140221533, 3916.8392384371245, 3909.092601767764, 3904.858758512145, 3900.0132114287057, 3899.9527640279025, 3899.061875150774, 3898.8238993269574, 3898.4627214476013, 3897.746266014036, 3894.1364836835974, 3885.2594064276345, 3882.2608428340563, 3882.1027157955273, 3881.9752322605445, 3880.4767832081516, 3878.7356828675497, 3868.1949563856733, 3865.202263161683, 3859.416990676692, 3855.452735508736, 3852.0304556623364, 3845.7479652580673, 3845.5006911776095, 3844.1259592995275, 3841.2059666829373, 3837.3262915935447, 3826.9581759054245, 3825.9691919001393, 3794.528212428352, 3782.397003515369, 3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3682.849750172843, 3669.9758474463038, 3717.392555065766, 3722.4453156808986, 3725.810618977118, 3742.3918236053155];3669.9758474463038
[3938.6381161882905, 3932.008198340512, 3926.725841355277, 3924.53714889571, 3923.2712140221533, 3916.8392384371245, 3909.092601767764, 3904.858758512145, 3900.0132114287057, 3899.9527640279025, 3899.061875150774, 3898.8238993269574, 3898.4627214476013, 3897.746266014036, 3894.1364836835974, 3885.2594064276345, 3882.2608428340563, 3882.1027157955273, 3881.9752322605445, 3880.4767832081516, 3878.7356828675497, 3868.1949563856733, 3865.202263161683, 3859.416990676692, 3855.452735508736, 3852.0304556623364, 3845.7479652580673, 3845.5006911776095, 3844.1259592995275, 3841.2059666829373, 3837.3262915935447, 3826.9581759054245, 3825.9691919001393, 3794.528212428352, 3782.397003515369, 3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3742.3918236053155, 3725.810618977118, 3722.4453156808986, 3717.392555065766, 3682.849750172843, 3669.9758474463038, 3618.553537537254, 3642.114406544754, 3674.161973072827, 3674.9114391357107, 3679.943741607629];3618.553537537254
[3916.8392384371245, 3909.092601767764, 3904.858758512145, 3900.0132114287057, 3899.9527640279025, 3899.061875150774, 3898.8238993269574, 3898.4627214476013, 3897.746266014036, 3894.1364836835974, 3885.2594064276345, 3882.2608428340563, 3882.1027157955273, 3881.9752322605445, 3880.4767832081516, 3878.7356828675497, 3868.1949563856733, 3865.202263161683, 3859.416990676692, 3855.452735508736, 3852.0304556623364, 3845.7479652580673, 3845.5006911776095, 3844.1259592995275, 3841.2059666829373, 3837.3262915935447, 3826.9581759054245, 3825.9691919001393, 3794.528212428352, 3782.397003515369, 3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3742.3918236053155, 3725.810618977118, 3722.4453156808986, 3717.392555065766, 3682.849750172843, 3679.943741607629, 3674.9114391357107, 3674.161973072827, 3669.9758474463038, 3642.114406544754, 3618.553537537254, 3598.008022547725, 3624.6666166911236, 3637.6013274496736, 3640.321188816607, 3650.3521815413233];3598.008022547725
[3899.061875150774, 3898.8238993269574, 3898.4627214476013, 3897.746266014036, 3894.1364836835974, 3885.2594064276345, 3882.2608428340563, 3882.1027157955273, 3881.9752322605445, 3880.4767832081516, 3878.7356828675497, 3868.1949563856733, 3865.202263161683, 3859.416990676692, 3855.452735508736, 3852.0304556623364, 3845.7479652580673, 3845.5006911776095, 3844.1259592995275, 3841.2059666829373, 3837.3262915935447, 3826.9581759054245, 3825.9691919001393, 3794.528212428352, 3782.397003515369, 3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3742.3918236053155, 3725.810618977118, 3722.4453156808986, 3717.392555065766, 3682.849750172843, 3679.943741607629, 3674.9114391357107, 3674.161973072827, 3669.9758474463038, 3650.3521815413233, 3642.114406544754, 3640.321188816607, 3637.6013274496736, 3624.6666166911236, 3618.553537537254, 3598.008022547725, 3604.1575741270544, 3605.357314240858, 3606.91890955749, 3613.042552554026, 3620.6982619164482];3598.008022547725
[3885.2594064276345, 3882.2608428340563, 3882.1027157955273, 3881.9752322605445, 3880.4767832081516, 3878.7356828675497, 3868.1949563856733, 3865.202263161683, 3859.416990676692, 3855.452735508736, 3852.0304556623364, 3845.7479652580673, 3845.5006911776095, 3844.1259592995275, 3841.2059666829373, 3837.3262915935447, 3826.9581759054245, 3825.9691919001393, 3794.528212428352, 3782.397003515369, 3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3742.3918236053155, 3725.810618977118, 3722.4453156808986, 3717.392555065766, 3682.849750172843, 3679.943741607629, 3674.9114391357107, 3674.161973072827, 3669.9758474463038, 3650.3521815413233, 3642.114406544754, 3640.321188816607, 3637.6013274496736, 3624.6666166911236, 3620.6982619164482, 3618.553537537254, 3613.042552554026, 3606.91890955749, 3605.357314240858, 3604.1575741270544, 3598.008022547725, 3579.8135661471497, 3590.5943336233418, 3602.1345249981446, 3610.3369402105136, 3611.7026179372524];3579.8135661471497
[3878.7356828675497, 3868.1949563856733, 3865.202263161683, 3859.416990676692, 3855.452735508736, 3852.0304556623364, 3845.7479652580673, 3845.5006911776095, 3844.1259592995275, 3841.2059666829373, 3837.3262915935447, 3826.9581759054245, 3825.9691919001393, 3794.528212428352, 3782.397003515369, 3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3742.3918236053155, 3725.810618977118, 3722.4453156808986, 3717.392555065766, 3682.849750172843, 3679.943741607629, 3674.9114391357107, 3674.161973072827, 3669.9758474463038, 3650.3521815413233, 3642.114406544754, 3640.321188816607, 3637.6013274496736, 3624.6666166911236, 3620.6982619164482, 3618.553537537254, 3613.042552554026, 3611.7026179372524, 3610.3369402105136, 3606.91890955749, 3605.357314240858, 3604.1575741270544, 3602.1345249981446, 3598.008022547725, 3590.5943336233418, 3579.8135661471497, 3559.1879294636483, 3564.7055369918244, 3567.4685369828526, 3576.5068317788655, 3587.9659603213927];3559.1879294636483
[3852.0304556623364, 3845.7479652580673, 3845.5006911776095, 3844.1259592995275, 3841.2059666829373, 3837.3262915935447, 3826.9581759054245, 3825.9691919001393, 3794.528212428352, 3782.397003515369, 3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3742.3918236053155, 3725.810618977118, 3722.4453156808986, 3717.392555065766, 3682.849750172843, 3679.943741607629, 3674.9114391357107, 3674.161973072827, 3669.9758474463038, 3650.3521815413233, 3642.114406544754, 3640.321188816607, 3637.6013274496736, 3624.6666166911236, 3620.6982619164482, 3618.553537537254, 3613.042552554026, 3611.7026179372524, 3610.3369402105136, 3606.91890955749, 3605.357314240858, 3604.1575741270544, 3602.1345249981446, 3598.008022547725, 3590.5943336233418, 3587.9659603213927, 3579.8135661471497, 3576.5068317788655, 3567.4685369828526, 3564.7055369918244, 3559.1879294636483, 3502.492581280033, 3542.766973023413, 3556.933366649955, 3575.568713942694, 3580.301059048076];3502.492581280033
[3837.3262915935447, 3826.9581759054245, 3825.9691919001393, 3794.528212428352, 3782.397003515369, 3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3742.3918236053155, 3725.810618977118, 3722.4453156808986, 3717.392555065766, 3682.849750172843, 3679.943741607629, 3674.9114391357107, 3674.161973072827, 3669.9758474463038, 3650.3521815413233, 3642.114406544754, 3640.321188816607, 3637.6013274496736, 3624.6666166911236, 3620.6982619164482, 3618.553537537254, 3613.042552554026, 3611.7026179372524, 3610.3369402105136, 3606.91890955749, 3605.357314240858, 3604.1575741270544, 3602.1345249981446, 3598.008022547725, 3590.5943336233418, 3587.9659603213927, 3580.301059048076, 3579.8135661471497, 3576.5068317788655, 3575.568713942694, 3567.4685369828526, 3564.7055369918244, 3559.1879294636483, 3556.933366649955, 3542.766973023413, 3502.492581280033, 3484.3446035517854, 3524.247560109289, 3542.000372675729, 3551.2223451441396, 3552.246042876198];3484.3446035517854
[3779.6187016529498, 3779.4026752472028, 3772.6364313195763, 3761.149978541408, 3742.3918236053155, 3725.810618977118, 3722.4453156808986, 3717.392555065766, 3682.849750172843, 3679.943741607629, 3674.9114391357107, 3674.161973072827, 3669.9758474463038, 3650.3521815413233, 3642.114406544754, 3640.321188816607, 3637.6013274496736, 3624.6666166911236, 3620.6982619164482, 3618.553537537254, 3613.042552554026, 3611.7026179372524, 3610.3369402105136, 3606.91890955749, 3605.357314240858, 3604.1575741270544, 3602.1345249981446, 3598.008022547725, 3590.5943336233418, 3587.9659603213927, 3580.301059048076, 3579.8135661471497, 3576.5068317788655, 3575.568713942694, 3567.4685369828526, 3564.7055369918244, 3559.1879294636483, 3556.933366649955, 3552.246042876198, 3551.2223451441396, 3542.766973023413, 3542.000372675729, 3524.247560109289, 3502.492581280033, 3484.3446035517854, 3457.557134661314, 3459.048255811477, 3478.2505365000493, 3515.314589040675, 3517.7233702885255];3457.557134661314
