Pop;Best
[2944.704420485735, 2949.0124260593198, 3005.760708703062, 3036.004210886367, 2939.9522801646212, 2965.9146265582926, 2965.3884177861105, 2899.656084475798, 2884.2766718047, 2901.451483378033, 2792.087040807218, 2963.989304193251, 3000.011718548959, 2863.4909875490494, 2918.041945279726, 2929.226531919089, 3014.2921174462795, 2994.7343752150655, 2934.650450340636, 2885.8044330533617, 2896.9004823154537, 2923.041906863927, 2786.3639946278086, 2882.9310238061353, 2979.3738421899698, 2959.0550755648983, 2925.9778173569593, 2902.483845262739, 2923.063656099165, 2959.882425575102, 2975.331119700727, 2962.1996808786494, 2962.113831282858, 2894.419646147805, 2929.2085566337796, 2958.5299268635426, 2878.0590027804296, 2895.8458497956794, 2972.5155500316414, 2984.015401571946, 2846.592608667075, 2984.89487257875, 3035.223793219645, 2961.0391345020735, 2846.538278745112, 2936.969009109068, 2877.0622121705746, 2912.7891109907187, 2892.238014040729, 2922.2592520100216];2786.3639946278086
[2994.7343752150655, 2984.89487257875, 2984.015401571946, 2979.3738421899698, 2975.331119700727, 2972.5155500316414, 2965.9146265582926, 2965.3884177861105, 2963.989304193251, 2962.1996808786494, 2962.113831282858, 2961.0391345020735, 2959.882425575102, 2959.0550755648983, 2958.5299268635426, 2949.0124260593198, 2944.704420485735, 2939.9522801646212, 2936.969009109068, 2934.650450340636, 2929.226531919089, 2929.2085566337796, 2925.9778173569593, 2923.063656099165, 2923.041906863927, 2922.2592520100216, 2918.041945279726, 2912.7891109907187, 2902.483845262739, 2901.451483378033, 2899.656084475798, 2896.9004823154537, 2895.8458497956794, 2894.419646147805, 2892.238014040729, 2885.8044330533617, 2884.2766718047, 2882.9310238061353, 2878.0590027804296, 2877.0622121705746, 2863.4909875490494, 2846.592608667075, 2846.538278745112, 2792.087040807218, 2786.3639946278086, 2767.7476852392465, 2815.8083010842797, 2825.284550610658, 2829.8297508847286, 2835.6585817088294];2767.7476852392465
[2972.5155500316414, 2965.9146265582926, 2965.3884177861105, 2963.989304193251, 2962.1996808786494, 2962.113831282858, 2961.0391345020735, 2959.882425575102, 2959.0550755648983, 2958.5299268635426, 2949.0124260593198, 2944.704420485735, 2939.9522801646212, 2936.969009109068, 2934.650450340636, 2929.226531919089, 2929.2085566337796, 2925.9778173569593, 2923.063656099165, 2923.041906863927, 2922.2592520100216, 2918.041945279726, 2912.7891109907187, 2902.483845262739, 2901.451483378033, 2899.656084475798, 2896.9004823154537, 2895.8458497956794, 2894.419646147805, 2892.238014040729, 2885.8044330533617, 2884.2766718047, 2882.9310238061353, 2878.0590027804296, 2877.0622121705746, 2863.4909875490494, 2846.592608667075, 2846.538278745112, 2835.6585817088294, 2829.8297508847286, 2825.284550610658, 2815.8083010842797, 2792.087040807218, 2786.3639946278086, 2767.7476852392465, 2719.644125537328, 2735.4763740672006, 2755.0824276825274, 2767.8523139199215, 2780.2658859305297];2719.644125537328
[2962.113831282858, 2961.0391345020735, 2959.882425575102, 2959.0550755648983, 2958.5299268635426, 2949.0124260593198, 2944.704420485735, 2939.9522801646212, 2936.969009109068, 2934.650450340636, 2929.226531919089, 2929.2085566337796, 2925.9778173569593, 2923.063656099165, 2923.041906863927, 2922.2592520100216, 2918.041945279726, 2912.7891109907187, 2902.483845262739, 2901.451483378033, 2899.656084475798, 2896.9004823154537, 2895.8458497956794, 2894.419646147805, 2892.238014040729, 2885.8044330533617, 2884.2766718047, 2882.9310238061353, 2878.0590027804296, 2877.0622121705746, 2863.4909875490494, 2846.592608667075, 2846.538278745112, 2835.6585817088294, 2829.8297508847286, 2825.284550610658, 2815.8083010842797, 2792.087040807218, 2786.3639946278086, 2780.2658859305297, 2767.8523139199215, 2767.7476852392465, 2755.0824276825274, 2735.4763740672006, 2719.644125537328, 2726.774000662384, 2727.9461315967546, 2749.9701041873786, 2758.1398484735155, 2759.349856051912];2719.644125537328
[2949.0124260593198, 2944.704420485735, 2939.9522801646212, 2936.969009109068, 2934.650450340636, 2929.226531919089, 2929.2085566337796, 2925.9778173569593, 2923.063656099165, 2923.041906863927, 2922.2592520100216, 2918.041945279726, 2912.7891109907187, 2902.483845262739, 2901.451483378033, 2899.656084475798, 2896.9004823154537, 2895.8458497956794, 2894.419646147805, 2892.238014040729, 2885.8044330533617, 2884.2766718047, 2882.9310238061353, 2878.0590027804296, 2877.0622121705746, 2863.4909875490494, 2846.592608667075, 2846.538278745112, 2835.6585817088294, 2829.8297508847286, 2825.284550610658, 2815.8083010842797, 2792.087040807218, 2786.3639946278086, 2780.2658859305297, 2767.8523139199215, 2767.7476852392465, 2759.349856051912, 2758.1398484735155, 2755.0824276825274, 2749.9701041873786, 2735.4763740672006, 2727.9461315967546, 2726.774000662384, 2719.644125537328, 2664.5660323929624, 2665.943302271661, 2681.1225196250152, 2693.2143576817734, 2699.296073356784];2664.5660323929624
[2929.226531919089, 2929.2085566337796, 2925.9778173569593, 2923.063656099165, 2923.041906863927, 2922.2592520100216, 2918.041945279726, 2912.7891109907187, 2902.483845262739, 2901.451483378033, 2899.656084475798, 2896.9004823154537, 2895.8458497956794, 2894.419646147805, 2892.238014040729, 2885.8044330533617, 2884.2766718047, 2882.9310238061353, 2878.0590027804296, 2877.0622121705746, 2863.4909875490494, 2846.592608667075, 2846.538278745112, 2835.6585817088294, 2829.8297508847286, 2825.284550610658, 2815.8083010842797, 2792.087040807218, 2786.3639946278086, 2780.2658859305297, 2767.8523139199215, 2767.7476852392465, 2759.349856051912, 2758.1398484735155, 2755.0824276825274, 2749.9701041873786, 2735.4763740672006, 2727.9461315967546, 2726.774000662384, 2719.644125537328, 2699.296073356784, 2693.2143576817734, 2681.1225196250152, 2665.943302271661, 2664.5660323929624, 2645.102858774432, 2666.514992201727, 2674.1851321372797, 2677.008556621473, 2687.7641025704843];2645.102858774432
[2922.2592520100216, 2918.041945279726, 2912.7891109907187, 2902.483845262739, 2901.451483378033, 2899.656084475798, 2896.9004823154537, 2895.8458497956794, 2894.419646147805, 2892.238014040729, 2885.8044330533617, 2884.2766718047, 2882.9310238061353, 2878.0590027804296, 2877.0622121705746, 2863.4909875490494, 2846.592608667075, 2846.538278745112, 2835.6585817088294, 2829.8297508847286, 2825.284550610658, 2815.8083010842797, 2792.087040807218, 2786.3639946278086, 2780.2658859305297, 2767.8523139199215, 2767.7476852392465, 2759.349856051912, 2758.1398484735155, 2755.0824276825274, 2749.9701041873786, 2735.4763740672006, 2727.9461315967546, 2726.774000662384, 2719.644125537328, 2699.296073356784, 2693.2143576817734, 2687.7641025704843, 2681.1225196250152, 2677.008556621473, 2674.1851321372797, 2666.514992201727, 2665.943302271661, 2664.5660323929624, 2645.102858774432, 2615.627776544849, 2638.787256075977, 2641.0809906717222, 2660.578823275764, 2662.1934379124787];2615.627776544849
[2899.656084475798, 2896.9004823154537, 2895.8458497956794, 2894.419646147805, 2892.238014040729, 2885.8044330533617, 2884.2766718047, 2882.9310238061353, 2878.0590027804296, 2877.0622121705746, 2863.4909875490494, 2846.592608667075, 2846.538278745112, 2835.6585817088294, 2829.8297508847286, 2825.284550610658, 2815.8083010842797, 2792.087040807218, 2786.3639946278086, 2780.2658859305297, 2767.8523139199215, 2767.7476852392465, 2759.349856051912, 2758.1398484735155, 2755.0824276825274, 2749.9701041873786, 2735.4763740672006, 2727.9461315967546, 2726.774000662384, 2719.644125537328, 2699.296073356784, 2693.2143576817734, 2687.7641025704843, 2681.1225196250152, 2677.008556621473, 2674.1851321372797, 2666.514992201727, 2665.943302271661, 2664.5660323929624, 2662.1934379124787, 2660.578823275764, 2645.102858774432, 2641.0809906717222, 2638.787256075977, 2615.627776544849, 2597.0349489566165, 2626.057683317809, 2632.189265915994, 2636.363944002178, 2643.864548862506];2597.0349489566165
[2885.8044330533617, 2884.2766718047, 2882.9310238061353, 2878.0590027804296, 2877.0622121705746, 2863.4909875490494, 2846.592608667075, 2846.538278745112, 2835.6585817088294, 2829.8297508847286, 2825.284550610658, 2815.8083010842797, 2792.087040807218, 2786.3639946278086, 2780.2658859305297, 2767.8523139199215, 2767.7476852392465, 2759.349856051912, 2758.1398484735155, 2755.0824276825274, 2749.9701041873786, 2735.4763740672006, 2727.9461315967546, 2726.774000662384, 2719.644125537328, 2699.296073356784, 2693.2143576817734, 2687.7641025704843, 2681.1225196250152, 2677.008556621473, 2674.1851321372797, 2666.514992201727, 2665.943302271661, 2664.5660323929624, 2662.1934379124787, 2660.578823275764, 2645.102858774432, 2643.864548862506, 2641.0809906717222, 2638.787256075977, 2636.363944002178, 2632.189265915994, 2626.057683317809, 2615.627776544849, 2597.0349489566165, 2589.3123841625156, 2605.9733032375525, 2614.654226019153, 2619.2441088825663, 2628.983244001793];2589.3123841625156
[2863.4909875490494, 2846.592608667075, 2846.538278745112, 2835.6585817088294, 2829.8297508847286, 2825.284550610658, 2815.8083010842797, 2792.087040807218, 2786.3639946278086, 2780.2658859305297, 2767.8523139199215, 2767.7476852392465, 2759.349856051912, 2758.1398484735155, 2755.0824276825274, 2749.9701041873786, 2735.4763740672006, 2727.9461315967546, 2726.774000662384, 2719.644125537328, 2699.296073356784, 2693.2143576817734, 2687.7641025704843, 2681.1225196250152, 2677.008556621473, 2674.1851321372797, 2666.514992201727, 2665.943302271661, 2664.5660323929624, 2662.1934379124787, 2660.578823275764, 2645.102858774432, 2643.864548862506, 2641.0809906717222, 2638.787256075977, 2636.363944002178, 2632.189265915994, 2628.983244001793, 2626.057683317809, 2619.2441088825663, 2615.627776544849, 2614.654226019153, 2605.9733032375525, 2597.0349489566165, 2589.3123841625156, 2554.1008499728528, 2592.531216962442, 2600.757295721381, 2606.888610137878, 2608.6010524729368];2554.1008499728528
