Pop;Best
[3412.4597825885417, 3396.015810403353, 3393.975233643147, 3319.759301191882, 3344.16727680285, 3343.549180620403, 3340.7380682991475, 3231.093575951773, 3326.93108979274, 3345.5093163680176, 3262.645887878242, 3384.267305281014, 3375.2486299785314, 3363.932563009058, 3431.079017089226, 3182.0737756539697, 3337.0098666495905, 3343.9217298801013, 3278.54782871086, 3338.847275399358, 3163.429708724728, 3277.685243074571, 3312.683889000634, 3220.539434981972, 3380.9860349918736, 3403.857221506728, 3372.4479435302333, 3261.980218039116, 3377.5551799782224, 3298.948211733457, 3369.4099694927945, 3242.419298029122, 3257.5887403977285, 3326.9639886594814, 3284.0668929693807, 3326.4343673547373, 3383.526709642016, 3201.3607690146137, 3241.093965651288, 3388.0788110882945, 3298.4832583913026, 3159.0030308427054, 3250.89068476153, 3335.669679599271, 3287.729953044321, 3361.739049264487, 3284.1860861209802, 3313.347002949912, 3207.576195733568, 3273.673569715412];3159.0030308427054
[3388.0788110882945, 3384.267305281014, 3383.526709642016, 3380.9860349918736, 3377.5551799782224, 3375.2486299785314, 3372.4479435302333, 3369.4099694927945, 3363.932563009058, 3361.739049264487, 3345.5093163680176, 3344.16727680285, 3343.9217298801013, 3343.549180620403, 3340.7380682991475, 3338.847275399358, 3337.0098666495905, 3335.669679599271, 3326.9639886594814, 3326.93108979274, 3326.4343673547373, 3319.759301191882, 3313.347002949912, 3312.683889000634, 3298.948211733457, 3298.4832583913026, 3287.729953044321, 3284.1860861209802, 3284.0668929693807, 3278.54782871086, 3277.685243074571, 3273.673569715412, 3262.645887878242, 3261.980218039116, 3257.5887403977285, 3250.89068476153, 3242.419298029122, 3241.093965651288, 3231.093575951773, 3220.539434981972, 3207.576195733568, 3201.3607690146137, 3182.0737756539697, 3163.429708724728, 3159.0030308427054, 3126.6964236023405, 3145.2388300603793, 3161.719772125184, 3178.7868690069618, 3183.6953698181833];3126.6964236023405
[3375.2486299785314, 3372.4479435302333, 3369.4099694927945, 3363.932563009058, 3361.739049264487, 3345.5093163680176, 3344.16727680285, 3343.9217298801013, 3343.549180620403, 3340.7380682991475, 3338.847275399358, 3337.0098666495905, 3335.669679599271, 3326.9639886594814, 3326.93108979274, 3326.4343673547373, 3319.759301191882, 3313.347002949912, 3312.683889000634, 3298.948211733457, 3298.4832583913026, 3287.729953044321, 3284.1860861209802, 3284.0668929693807, 3278.54782871086, 3277.685243074571, 3273.673569715412, 3262.645887878242, 3261.980218039116, 3257.5887403977285, 3250.89068476153, 3242.419298029122, 3241.093965651288, 3231.093575951773, 3220.539434981972, 3207.576195733568, 3201.3607690146137, 3183.6953698181833, 3182.0737756539697, 3178.7868690069618, 3163.429708724728, 3161.719772125184, 3159.0030308427054, 3145.2388300603793, 3126.6964236023405, 3081.353920066486, 3095.9224529575395, 3121.659055866477, 3138.986859273795, 3139.989649708121];3081.353920066486
[3345.5093163680176, 3344.16727680285, 3343.9217298801013, 3343.549180620403, 3340.7380682991475, 3338.847275399358, 3337.0098666495905, 3335.669679599271, 3326.9639886594814, 3326.93108979274, 3326.4343673547373, 3319.759301191882, 3313.347002949912, 3312.683889000634, 3298.948211733457, 3298.4832583913026, 3287.729953044321, 3284.1860861209802, 3284.0668929693807, 3278.54782871086, 3277.685243074571, 3273.673569715412, 3262.645887878242, 3261.980218039116, 3257.5887403977285, 3250.89068476153, 3242.419298029122, 3241.093965651288, 3231.093575951773, 3220.539434981972, 3207.576195733568, 3201.3607690146137, 3183.6953698181833, 3182.0737756539697, 3178.7868690069618, 3163.429708724728, 3161.719772125184, 3159.0030308427054, 3145.2388300603793, 3139.989649708121, 3138.986859273795, 3126.6964236023405, 3121.659055866477, 3095.9224529575395, 3081.353920066486, 3066.221625476546, 3074.4815199432055, 3095.995150446198, 3105.119354707854, 3112.0551932226294];3066.221625476546
[3338.847275399358, 3337.0098666495905, 3335.669679599271, 3326.9639886594814, 3326.93108979274, 3326.4343673547373, 3319.759301191882, 3313.347002949912, 3312.683889000634, 3298.948211733457, 3298.4832583913026, 3287.729953044321, 3284.1860861209802, 3284.0668929693807, 3278.54782871086, 3277.685243074571, 3273.673569715412, 3262.645887878242, 3261.980218039116, 3257.5887403977285, 3250.89068476153, 3242.419298029122, 3241.093965651288, 3231.093575951773, 3220.539434981972, 3207.576195733568, 3201.3607690146137, 3183.6953698181833, 3182.0737756539697, 3178.7868690069618, 3163.429708724728, 3161.719772125184, 3159.0030308427054, 3145.2388300603793, 3139.989649708121, 3138.986859273795, 3126.6964236023405, 3121.659055866477, 3112.0551932226294, 3105.119354707854, 3095.995150446198, 3095.9224529575395, 3081.353920066486, 3074.4815199432055, 3066.221625476546, 3043.289050480541, 3058.557716291526, 3064.655407923781, 3091.929749485246, 3095.9224529575395];3043.289050480541
[3326.4343673547373, 3319.759301191882, 3313.347002949912, 3312.683889000634, 3298.948211733457, 3298.4832583913026, 3287.729953044321, 3284.1860861209802, 3284.0668929693807, 3278.54782871086, 3277.685243074571, 3273.673569715412, 3262.645887878242, 3261.980218039116, 3257.5887403977285, 3250.89068476153, 3242.419298029122, 3241.093965651288, 3231.093575951773, 3220.539434981972, 3207.576195733568, 3201.3607690146137, 3183.6953698181833, 3182.0737756539697, 3178.7868690069618, 3163.429708724728, 3161.719772125184, 3159.0030308427054, 3145.2388300603793, 3139.989649708121, 3138.986859273795, 3126.6964236023405, 3121.659055866477, 3112.0551932226294, 3105.119354707854, 3095.995150446198, 3095.9224529575395, 3095.9224529575395, 3091.929749485246, 3081.353920066486, 3074.4815199432055, 3066.221625476546, 3064.655407923781, 3058.557716291526, 3043.289050480541, 2999.017085521846, 3049.9087816596757, 3058.5543766926194, 3060.8533268635283, 3062.084846241454];2999.017085521846
[3298.4832583913026, 3287.729953044321, 3284.1860861209802, 3284.0668929693807, 3278.54782871086, 3277.685243074571, 3273.673569715412, 3262.645887878242, 3261.980218039116, 3257.5887403977285, 3250.89068476153, 3242.419298029122, 3241.093965651288, 3231.093575951773, 3220.539434981972, 3207.576195733568, 3201.3607690146137, 3183.6953698181833, 3182.0737756539697, 3178.7868690069618, 3163.429708724728, 3161.719772125184, 3159.0030308427054, 3145.2388300603793, 3139.989649708121, 3138.986859273795, 3126.6964236023405, 3121.659055866477, 3112.0551932226294, 3105.119354707854, 3095.995150446198, 3095.9224529575395, 3095.9224529575395, 3091.929749485246, 3081.353920066486, 3074.4815199432055, 3066.221625476546, 3064.655407923781, 3062.084846241454, 3060.8533268635283, 3058.557716291526, 3058.5543766926194, 3049.9087816596757, 3043.289050480541, 2999.017085521846, 3004.6772621190557, 3009.7156175990826, 3026.926597466543, 3038.38448993126, 3040.6953520908387];2999.017085521846
[3277.685243074571, 3273.673569715412, 3262.645887878242, 3261.980218039116, 3257.5887403977285, 3250.89068476153, 3242.419298029122, 3241.093965651288, 3231.093575951773, 3220.539434981972, 3207.576195733568, 3201.3607690146137, 3183.6953698181833, 3182.0737756539697, 3178.7868690069618, 3163.429708724728, 3161.719772125184, 3159.0030308427054, 3145.2388300603793, 3139.989649708121, 3138.986859273795, 3126.6964236023405, 3121.659055866477, 3112.0551932226294, 3105.119354707854, 3095.995150446198, 3095.9224529575395, 3095.9224529575395, 3091.929749485246, 3081.353920066486, 3074.4815199432055, 3066.221625476546, 3064.655407923781, 3062.084846241454, 3060.8533268635283, 3058.557716291526, 3058.5543766926194, 3049.9087816596757, 3043.289050480541, 3040.6953520908387, 3038.38448993126, 3026.926597466543, 3009.7156175990826, 3004.6772621190557, 2999.017085521846, 2950.7545519597234, 2991.0328222475596, 2994.922629347716, 2996.0949565058954, 3014.3293792594077];2950.7545519597234
[3250.89068476153, 3242.419298029122, 3241.093965651288, 3231.093575951773, 3220.539434981972, 3207.576195733568, 3201.3607690146137, 3183.6953698181833, 3182.0737756539697, 3178.7868690069618, 3163.429708724728, 3161.719772125184, 3159.0030308427054, 3145.2388300603793, 3139.989649708121, 3138.986859273795, 3126.6964236023405, 3121.659055866477, 3112.0551932226294, 3105.119354707854, 3095.995150446198, 3095.9224529575395, 3095.9224529575395, 3091.929749485246, 3081.353920066486, 3074.4815199432055, 3066.221625476546, 3064.655407923781, 3062.084846241454, 3060.8533268635283, 3058.557716291526, 3058.5543766926194, 3049.9087816596757, 3043.289050480541, 3040.6953520908387, 3038.38448993126, 3026.926597466543, 3014.3293792594077, 3009.7156175990826, 3004.6772621190557, 2999.017085521846, 2996.0949565058954, 2994.922629347716, 2991.0328222475596, 2950.7545519597234, 2969.4341604107867, 2972.3095065807274, 2983.4224856107103, 2986.333790062855, 2993.277194398971];2950.7545519597234
[3207.576195733568, 3201.3607690146137, 3183.6953698181833, 3182.0737756539697, 3178.7868690069618, 3163.429708724728, 3161.719772125184, 3159.0030308427054, 3145.2388300603793, 3139.989649708121, 3138.986859273795, 3126.6964236023405, 3121.659055866477, 3112.0551932226294, 3105.119354707854, 3095.995150446198, 3095.9224529575395, 3095.9224529575395, 3091.929749485246, 3081.353920066486, 3074.4815199432055, 3066.221625476546, 3064.655407923781, 3062.084846241454, 3060.8533268635283, 3058.557716291526, 3058.5543766926194, 3049.9087816596757, 3043.289050480541, 3040.6953520908387, 3038.38448993126, 3026.926597466543, 3014.3293792594077, 3009.7156175990826, 3004.6772621190557, 2999.017085521846, 2996.0949565058954, 2994.922629347716, 2993.277194398971, 2991.0328222475596, 2986.333790062855, 2983.4224856107103, 2972.3095065807274, 2969.4341604107867, 2950.7545519597234, 2912.7478077392625, 2947.2603028355907, 2957.936867565331, 2970.989253365077, 2981.121541874523];2912.7478077392625
