Pop;Best
[1712.9137636047315, 1734.467261056016, 1678.9972795025092, 1622.122798215265, 1623.3862076559956, 1652.8859335707457, 1659.2694253550112, 1673.2464080928505, 1631.596794572804, 1676.3094147825964, 1591.374212248404, 1632.1554741455125, 1633.3416054281126, 1602.5472237709675, 1663.0985823523363, 1615.000439698731, 1696.7333224706367, 1624.7854923963182, 1645.9302218090731, 1685.3366760817557, 1577.5247471669963, 1576.6799621545488, 1566.8467940864425, 1578.4536207004649, 1630.3979872688635, 1649.2996497213094, 1649.542803929971, 1547.203466547877, 1578.3632312317434, 1707.7173854202495, 1574.8860956546307, 1631.6454880352485, 1637.7797156698248, 1631.317822358022, 1637.7950349387124, 1684.0281646537867, 1615.3820288539507, 1524.9955582087798, 1618.9400367691137, 1604.8890542957886, 1697.8806416758002, 1783.5753860609468, 1640.6691489372133, 1592.040230593058, 1655.6801178439569, 1645.0134331584973, 1623.0025474653091, 1679.0061044088102, 1693.595589821757, 1593.256532894367];1524.9955582087798
[1696.7333224706367, 1693.595589821757, 1685.3366760817557, 1684.0281646537867, 1679.0061044088102, 1678.9972795025092, 1676.3094147825964, 1673.2464080928505, 1663.0985823523363, 1659.2694253550112, 1655.6801178439569, 1652.8859335707457, 1649.542803929971, 1649.2996497213094, 1645.9302218090731, 1645.0134331584973, 1640.6691489372133, 1637.7950349387124, 1637.7797156698248, 1633.3416054281126, 1632.1554741455125, 1631.6454880352485, 1631.596794572804, 1631.317822358022, 1630.3979872688635, 1624.7854923963182, 1623.3862076559956, 1623.0025474653091, 1622.122798215265, 1618.9400367691137, 1615.3820288539507, 1615.000439698731, 1604.8890542957886, 1602.5472237709675, 1593.256532894367, 1592.040230593058, 1591.374212248404, 1578.4536207004649, 1578.3632312317434, 1577.5247471669963, 1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1524.9955582087798, 1496.5219998564432, 1526.1146778584866, 1533.7865450047489, 1534.3496013900435, 1534.623817696476];1496.5219998564432
[1678.9972795025092, 1676.3094147825964, 1673.2464080928505, 1663.0985823523363, 1659.2694253550112, 1655.6801178439569, 1652.8859335707457, 1649.542803929971, 1649.2996497213094, 1645.9302218090731, 1645.0134331584973, 1640.6691489372133, 1637.7950349387124, 1637.7797156698248, 1633.3416054281126, 1632.1554741455125, 1631.6454880352485, 1631.596794572804, 1631.317822358022, 1630.3979872688635, 1624.7854923963182, 1623.3862076559956, 1623.0025474653091, 1622.122798215265, 1618.9400367691137, 1615.3820288539507, 1615.000439698731, 1604.8890542957886, 1602.5472237709675, 1593.256532894367, 1592.040230593058, 1591.374212248404, 1578.4536207004649, 1578.3632312317434, 1577.5247471669963, 1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1534.623817696476, 1534.3496013900435, 1533.7865450047489, 1526.1146778584866, 1524.9955582087798, 1496.5219998564432, 1489.955066939682, 1491.648479136305, 1506.0709576912272, 1510.8311733002415, 1516.099646766872];1489.955066939682
[1655.6801178439569, 1652.8859335707457, 1649.542803929971, 1649.2996497213094, 1645.9302218090731, 1645.0134331584973, 1640.6691489372133, 1637.7950349387124, 1637.7797156698248, 1633.3416054281126, 1632.1554741455125, 1631.6454880352485, 1631.596794572804, 1631.317822358022, 1630.3979872688635, 1624.7854923963182, 1623.3862076559956, 1623.0025474653091, 1622.122798215265, 1618.9400367691137, 1615.3820288539507, 1615.000439698731, 1604.8890542957886, 1602.5472237709675, 1593.256532894367, 1592.040230593058, 1591.374212248404, 1578.4536207004649, 1578.3632312317434, 1577.5247471669963, 1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1534.623817696476, 1534.3496013900435, 1533.7865450047489, 1526.1146778584866, 1524.9955582087798, 1516.099646766872, 1510.8311733002415, 1506.0709576912272, 1496.5219998564432, 1491.648479136305, 1489.955066939682, 1445.6126191557394, 1487.030283600625, 1487.7506407557146, 1488.2533198915594, 1489.919024034683];1445.6126191557394
[1645.0134331584973, 1640.6691489372133, 1637.7950349387124, 1637.7797156698248, 1633.3416054281126, 1632.1554741455125, 1631.6454880352485, 1631.596794572804, 1631.317822358022, 1630.3979872688635, 1624.7854923963182, 1623.3862076559956, 1623.0025474653091, 1622.122798215265, 1618.9400367691137, 1615.3820288539507, 1615.000439698731, 1604.8890542957886, 1602.5472237709675, 1593.256532894367, 1592.040230593058, 1591.374212248404, 1578.4536207004649, 1578.3632312317434, 1577.5247471669963, 1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1534.623817696476, 1534.3496013900435, 1533.7865450047489, 1526.1146778584866, 1524.9955582087798, 1516.099646766872, 1510.8311733002415, 1506.0709576912272, 1496.5219998564432, 1491.648479136305, 1489.955066939682, 1489.919024034683, 1488.2533198915594, 1487.7506407557146, 1487.030283600625, 1445.6126191557394, 1388.0199452294787, 1407.472571618428, 1429.2912890615166, 1441.7959710120208, 1459.1369699926893];1388.0199452294787
[1632.1554741455125, 1631.6454880352485, 1631.596794572804, 1631.317822358022, 1630.3979872688635, 1624.7854923963182, 1623.3862076559956, 1623.0025474653091, 1622.122798215265, 1618.9400367691137, 1615.3820288539507, 1615.000439698731, 1604.8890542957886, 1602.5472237709675, 1593.256532894367, 1592.040230593058, 1591.374212248404, 1578.4536207004649, 1578.3632312317434, 1577.5247471669963, 1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1534.623817696476, 1534.3496013900435, 1533.7865450047489, 1526.1146778584866, 1524.9955582087798, 1516.099646766872, 1510.8311733002415, 1506.0709576912272, 1496.5219998564432, 1491.648479136305, 1489.955066939682, 1489.919024034683, 1488.2533198915594, 1487.7506407557146, 1487.030283600625, 1459.1369699926893, 1445.6126191557394, 1441.7959710120208, 1429.2912890615166, 1407.472571618428, 1388.0199452294787, 1415.30867264322, 1417.7511275952793, 1433.3343877610735, 1437.5142326429404, 1439.540413700805];1388.0199452294787
[1624.7854923963182, 1623.3862076559956, 1623.0025474653091, 1622.122798215265, 1618.9400367691137, 1615.3820288539507, 1615.000439698731, 1604.8890542957886, 1602.5472237709675, 1593.256532894367, 1592.040230593058, 1591.374212248404, 1578.4536207004649, 1578.3632312317434, 1577.5247471669963, 1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1534.623817696476, 1534.3496013900435, 1533.7865450047489, 1526.1146778584866, 1524.9955582087798, 1516.099646766872, 1510.8311733002415, 1506.0709576912272, 1496.5219998564432, 1491.648479136305, 1489.955066939682, 1489.919024034683, 1488.2533198915594, 1487.7506407557146, 1487.030283600625, 1459.1369699926893, 1445.6126191557394, 1441.7959710120208, 1439.540413700805, 1437.5142326429404, 1433.3343877610735, 1429.2912890615166, 1417.7511275952793, 1415.30867264322, 1407.472571618428, 1388.0199452294787, 1333.852364038714, 1404.4865264508428, 1413.644193492434, 1418.2387007523896, 1427.8744010328635];1333.852364038714
[1615.3820288539507, 1615.000439698731, 1604.8890542957886, 1602.5472237709675, 1593.256532894367, 1592.040230593058, 1591.374212248404, 1578.4536207004649, 1578.3632312317434, 1577.5247471669963, 1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1534.623817696476, 1534.3496013900435, 1533.7865450047489, 1526.1146778584866, 1524.9955582087798, 1516.099646766872, 1510.8311733002415, 1506.0709576912272, 1496.5219998564432, 1491.648479136305, 1489.955066939682, 1489.919024034683, 1488.2533198915594, 1487.7506407557146, 1487.030283600625, 1459.1369699926893, 1445.6126191557394, 1441.7959710120208, 1439.540413700805, 1437.5142326429404, 1433.3343877610735, 1429.2912890615166, 1427.8744010328635, 1418.2387007523896, 1417.7511275952793, 1415.30867264322, 1413.644193492434, 1407.472571618428, 1404.4865264508428, 1388.0199452294787, 1333.852364038714, 1348.352323994706, 1356.561667455294, 1357.4823806810887, 1368.2871579831658, 1371.7559081147876];1333.852364038714
[1592.040230593058, 1591.374212248404, 1578.4536207004649, 1578.3632312317434, 1577.5247471669963, 1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1534.623817696476, 1534.3496013900435, 1533.7865450047489, 1526.1146778584866, 1524.9955582087798, 1516.099646766872, 1510.8311733002415, 1506.0709576912272, 1496.5219998564432, 1491.648479136305, 1489.955066939682, 1489.919024034683, 1488.2533198915594, 1487.7506407557146, 1487.030283600625, 1459.1369699926893, 1445.6126191557394, 1441.7959710120208, 1439.540413700805, 1437.5142326429404, 1433.3343877610735, 1429.2912890615166, 1427.8744010328635, 1418.2387007523896, 1417.7511275952793, 1415.30867264322, 1413.644193492434, 1407.472571618428, 1404.4865264508428, 1388.0199452294787, 1371.7559081147876, 1368.2871579831658, 1357.4823806810887, 1356.561667455294, 1348.352323994706, 1333.852364038714, 1296.6778380510902, 1297.762055172311, 1349.0610707758492, 1349.7220901302703, 1353.7467182236123];1296.6778380510902
[1576.6799621545488, 1574.8860956546307, 1566.8467940864425, 1547.203466547877, 1534.623817696476, 1534.3496013900435, 1533.7865450047489, 1526.1146778584866, 1524.9955582087798, 1516.099646766872, 1510.8311733002415, 1506.0709576912272, 1496.5219998564432, 1491.648479136305, 1489.955066939682, 1489.919024034683, 1488.2533198915594, 1487.7506407557146, 1487.030283600625, 1459.1369699926893, 1445.6126191557394, 1441.7959710120208, 1439.540413700805, 1437.5142326429404, 1433.3343877610735, 1429.2912890615166, 1427.8744010328635, 1418.2387007523896, 1417.7511275952793, 1415.30867264322, 1413.644193492434, 1407.472571618428, 1404.4865264508428, 1388.0199452294787, 1371.7559081147876, 1368.2871579831658, 1357.4823806810887, 1356.561667455294, 1353.7467182236123, 1349.7220901302703, 1349.0610707758492, 1348.352323994706, 1333.852364038714, 1297.762055172311, 1296.6778380510902, 1307.2652550923256, 1308.8614392214172, 1310.5316022565473, 1322.715565554855, 1331.7337918360972];1296.6778380510902
