Pop;Best
[13338.597064356345, 13150.334915899806, 13284.835472808041, 13358.1098124246, 13091.51128443996, 13128.623127905714, 13247.992287634925, 13349.496859154291, 13485.065622468528, 13312.016910268878, 13101.06828414629, 13144.306063823238, 13272.79900223646, 13190.856164371366, 13275.484567418864, 13165.243893870045, 13294.624425694643, 13217.041037036726, 13080.586001079893, 12989.298678401668, 13186.130025092967, 13225.186803364762, 13397.018705216728, 13279.859587074103, 13412.075948674941, 13352.480112296646, 13309.944973407159, 13185.97185825914, 13159.397258697787, 13479.369284675611, 13329.708706828702, 13252.777620253235, 13357.521787494616, 13532.27041262211, 13326.750774742284, 13278.46774918363, 13385.885574860458, 13456.297131976864, 13205.186074961075, 13117.10688783435, 13241.340546262163, 13005.15134399568, 13151.156775438396, 13396.559253290707, 13255.80290826641, 13141.679661663366, 13252.225110044088, 13196.736445465958, 13393.41922580382, 13284.427312772372];12989.298678401668
[13397.018705216728, 13396.559253290707, 13393.41922580382, 13385.885574860458, 13358.1098124246, 13357.521787494616, 13352.480112296646, 13349.496859154291, 13338.597064356345, 13329.708706828702, 13326.750774742284, 13312.016910268878, 13309.944973407159, 13294.624425694643, 13284.835472808041, 13284.427312772372, 13279.859587074103, 13278.46774918363, 13275.484567418864, 13272.79900223646, 13255.80290826641, 13252.777620253235, 13252.225110044088, 13247.992287634925, 13241.340546262163, 13225.186803364762, 13217.041037036726, 13205.186074961075, 13196.736445465958, 13190.856164371366, 13186.130025092967, 13185.97185825914, 13165.243893870045, 13159.397258697787, 13151.156775438396, 13150.334915899806, 13144.306063823238, 13141.679661663366, 13128.623127905714, 13117.10688783435, 13101.06828414629, 13091.51128443996, 13080.586001079893, 13005.15134399568, 12989.298678401668, 12935.801301009495, 13010.967403431216, 13030.169125347344, 13033.994103216699, 13090.960179125219];12935.801301009495
[13357.521787494616, 13352.480112296646, 13349.496859154291, 13338.597064356345, 13329.708706828702, 13326.750774742284, 13312.016910268878, 13309.944973407159, 13294.624425694643, 13284.835472808041, 13284.427312772372, 13279.859587074103, 13278.46774918363, 13275.484567418864, 13272.79900223646, 13255.80290826641, 13252.777620253235, 13252.225110044088, 13247.992287634925, 13241.340546262163, 13225.186803364762, 13217.041037036726, 13205.186074961075, 13196.736445465958, 13190.856164371366, 13186.130025092967, 13185.97185825914, 13165.243893870045, 13159.397258697787, 13151.156775438396, 13150.334915899806, 13144.306063823238, 13141.679661663366, 13128.623127905714, 13117.10688783435, 13101.06828414629, 13091.51128443996, 13090.960179125219, 13080.586001079893, 13033.994103216699, 13030.169125347344, 13010.967403431216, 13005.15134399568, 12989.298678401668, 12935.801301009495, 12990.599424788144, 12993.458041469927, 13000.151047922376, 13004.48890367527, 13009.820842619107];12935.801301009495
[13326.750774742284, 13312.016910268878, 13309.944973407159, 13294.624425694643, 13284.835472808041, 13284.427312772372, 13279.859587074103, 13278.46774918363, 13275.484567418864, 13272.79900223646, 13255.80290826641, 13252.777620253235, 13252.225110044088, 13247.992287634925, 13241.340546262163, 13225.186803364762, 13217.041037036726, 13205.186074961075, 13196.736445465958, 13190.856164371366, 13186.130025092967, 13185.97185825914, 13165.243893870045, 13159.397258697787, 13151.156775438396, 13150.334915899806, 13144.306063823238, 13141.679661663366, 13128.623127905714, 13117.10688783435, 13101.06828414629, 13091.51128443996, 13090.960179125219, 13080.586001079893, 13033.994103216699, 13030.169125347344, 13010.967403431216, 13009.820842619107, 13005.15134399568, 13004.48890367527, 13000.151047922376, 12993.458041469927, 12990.599424788144, 12989.298678401668, 12935.801301009495, 12887.98449354081, 12899.73775191065, 12908.346105011975, 12919.049702154833, 12925.896882002002];12887.98449354081
[13284.427312772372, 13279.859587074103, 13278.46774918363, 13275.484567418864, 13272.79900223646, 13255.80290826641, 13252.777620253235, 13252.225110044088, 13247.992287634925, 13241.340546262163, 13225.186803364762, 13217.041037036726, 13205.186074961075, 13196.736445465958, 13190.856164371366, 13186.130025092967, 13185.97185825914, 13165.243893870045, 13159.397258697787, 13151.156775438396, 13150.334915899806, 13144.306063823238, 13141.679661663366, 13128.623127905714, 13117.10688783435, 13101.06828414629, 13091.51128443996, 13090.960179125219, 13080.586001079893, 13033.994103216699, 13030.169125347344, 13010.967403431216, 13009.820842619107, 13005.15134399568, 13004.48890367527, 13000.151047922376, 12993.458041469927, 12990.599424788144, 12989.298678401668, 12935.801301009495, 12925.896882002002, 12919.049702154833, 12908.346105011975, 12899.73775191065, 12887.98449354081, 12776.3377914998, 12814.75782443091, 12841.018998169828, 12851.094466502165, 12863.574082513009];12776.3377914998
[13255.80290826641, 13252.777620253235, 13252.225110044088, 13247.992287634925, 13241.340546262163, 13225.186803364762, 13217.041037036726, 13205.186074961075, 13196.736445465958, 13190.856164371366, 13186.130025092967, 13185.97185825914, 13165.243893870045, 13159.397258697787, 13151.156775438396, 13150.334915899806, 13144.306063823238, 13141.679661663366, 13128.623127905714, 13117.10688783435, 13101.06828414629, 13091.51128443996, 13090.960179125219, 13080.586001079893, 13033.994103216699, 13030.169125347344, 13010.967403431216, 13009.820842619107, 13005.15134399568, 13004.48890367527, 13000.151047922376, 12993.458041469927, 12990.599424788144, 12989.298678401668, 12935.801301009495, 12925.896882002002, 12919.049702154833, 12908.346105011975, 12899.73775191065, 12887.98449354081, 12863.574082513009, 12851.094466502165, 12841.018998169828, 12814.75782443091, 12776.3377914998, 12780.600345578005, 12784.24469333715, 12797.772621367883, 12807.20774622275, 12853.06589000336];12776.3377914998
[13225.186803364762, 13217.041037036726, 13205.186074961075, 13196.736445465958, 13190.856164371366, 13186.130025092967, 13185.97185825914, 13165.243893870045, 13159.397258697787, 13151.156775438396, 13150.334915899806, 13144.306063823238, 13141.679661663366, 13128.623127905714, 13117.10688783435, 13101.06828414629, 13091.51128443996, 13090.960179125219, 13080.586001079893, 13033.994103216699, 13030.169125347344, 13010.967403431216, 13009.820842619107, 13005.15134399568, 13004.48890367527, 13000.151047922376, 12993.458041469927, 12990.599424788144, 12989.298678401668, 12935.801301009495, 12925.896882002002, 12919.049702154833, 12908.346105011975, 12899.73775191065, 12887.98449354081, 12863.574082513009, 12853.06589000336, 12851.094466502165, 12841.018998169828, 12814.75782443091, 12807.20774622275, 12797.772621367883, 12784.24469333715, 12780.600345578005, 12776.3377914998, 12722.889849540214, 12740.082740020327, 12740.106317496433, 12779.612106759612, 12794.958070816676];12722.889849540214
[13186.130025092967, 13185.97185825914, 13165.243893870045, 13159.397258697787, 13151.156775438396, 13150.334915899806, 13144.306063823238, 13141.679661663366, 13128.623127905714, 13117.10688783435, 13101.06828414629, 13091.51128443996, 13090.960179125219, 13080.586001079893, 13033.994103216699, 13030.169125347344, 13010.967403431216, 13009.820842619107, 13005.15134399568, 13004.48890367527, 13000.151047922376, 12993.458041469927, 12990.599424788144, 12989.298678401668, 12935.801301009495, 12925.896882002002, 12919.049702154833, 12908.346105011975, 12899.73775191065, 12887.98449354081, 12863.574082513009, 12853.06589000336, 12851.094466502165, 12841.018998169828, 12814.75782443091, 12807.20774622275, 12797.772621367883, 12794.958070816676, 12784.24469333715, 12780.600345578005, 12779.612106759612, 12776.3377914998, 12740.106317496433, 12740.082740020327, 12722.889849540214, 12621.806771988315, 12662.169203367683, 12670.514218366929, 12702.334455207027, 12719.968986951026];12621.806771988315
[13150.334915899806, 13144.306063823238, 13141.679661663366, 13128.623127905714, 13117.10688783435, 13101.06828414629, 13091.51128443996, 13090.960179125219, 13080.586001079893, 13033.994103216699, 13030.169125347344, 13010.967403431216, 13009.820842619107, 13005.15134399568, 13004.48890367527, 13000.151047922376, 12993.458041469927, 12990.599424788144, 12989.298678401668, 12935.801301009495, 12925.896882002002, 12919.049702154833, 12908.346105011975, 12899.73775191065, 12887.98449354081, 12863.574082513009, 12853.06589000336, 12851.094466502165, 12841.018998169828, 12814.75782443091, 12807.20774622275, 12797.772621367883, 12794.958070816676, 12784.24469333715, 12780.600345578005, 12779.612106759612, 12776.3377914998, 12740.106317496433, 12740.082740020327, 12722.889849540214, 12719.968986951026, 12702.334455207027, 12670.514218366929, 12662.169203367683, 12621.806771988315, 12576.518720039949, 12639.135801228223, 12655.28087126129, 12681.155387503335, 12687.939206291187];12576.518720039949
[13101.06828414629, 13091.51128443996, 13090.960179125219, 13080.586001079893, 13033.994103216699, 13030.169125347344, 13010.967403431216, 13009.820842619107, 13005.15134399568, 13004.48890367527, 13000.151047922376, 12993.458041469927, 12990.599424788144, 12989.298678401668, 12935.801301009495, 12925.896882002002, 12919.049702154833, 12908.346105011975, 12899.73775191065, 12887.98449354081, 12863.574082513009, 12853.06589000336, 12851.094466502165, 12841.018998169828, 12814.75782443091, 12807.20774622275, 12797.772621367883, 12794.958070816676, 12784.24469333715, 12780.600345578005, 12779.612106759612, 12776.3377914998, 12740.106317496433, 12740.082740020327, 12722.889849540214, 12719.968986951026, 12702.334455207027, 12687.939206291187, 12681.155387503335, 12670.514218366929, 12662.169203367683, 12655.28087126129, 12639.135801228223, 12621.806771988315, 12576.518720039949, 12483.710639709763, 12620.013978453148, 12626.8883810866, 12635.174718762355, 12644.571560698054];12483.710639709763
